train_episode,train_steps,stage,env
50030,1620839,9,9
50031,1621057,9,9
50032,1622018,9,9
50033,1622946,9,9
50034,1623157,9,9
50035,1624118,9,9
50036,1624370,9,9
50037,1625298,9,9
50038,1626259,9,9
50039,1627187,9,9
50040,1627515,9,9
50041,1627723,9,9
50042,1627894,9,9
50043,1628106,9,9
50044,1628320,9,9
50045,1629281,9,9
50046,1630242,9,9
50047,1631203,9,9
50048,1632131,9,9
50049,1633033,9,9
50050,1633994,9,9
50051,1634955,9,9
50052,1635916,9,9
50053,1636280,9,9
50054,1637241,9,9
50055,1637584,9,9
50056,1637916,9,9
50057,1638844,9,9
50058,1639060,9,9
50059,1639962,9,9
50060,1640923,9,9
50061,1641884,9,9
50062,1642845,9,9
50063,1643806,9,9
50064,1644708,9,9
50065,1645610,9,9
50066,1645875,9,9
50067,1646803,9,9
50068,1647705,9,9
50069,1648666,9,9
50070,1649627,9,9
50071,1650588,9,9
50072,1651549,9,9
50073,1651874,9,9
50074,1652125,9,9
50075,1653086,9,9
50076,1653988,9,9
50077,1654949,9,9
50078,1655877,9,9
50079,1656153,9,9
50080,1657055,9,9
50081,1657317,9,9
50082,1657547,9,9
50083,1657781,9,9
50084,1658030,9,9
50085,1658327,9,9
50086,1658593,9,9
50087,1658869,9,9
50088,1659797,9,9
50089,1660758,9,9
50090,1661004,9,9
50091,1661906,9,9
50092,1662808,9,9
50093,1663710,9,9
50094,1664671,9,9
50095,1665573,9,9
50096,1665958,9,9
50097,1666860,9,9
50098,1667185,9,9
50099,1668146,9,9
50100,1668398,9,9
50101,1668595,9,9
50102,1668775,9,9
50103,1669677,9,9
50104,1670005,9,9
50105,1670933,9,9
50106,1671169,9,9
50107,1672071,9,9
50108,1672331,9,9
50109,1673233,9,9
50110,1674194,9,9
50111,1675096,9,9
50112,1675472,9,9
50113,1676374,9,9
50114,1677276,9,9
50115,1677527,9,9
50116,1677746,9,9
50117,1678648,9,9
50118,1678900,9,9
50119,1679167,9,9
50120,1679395,9,9
50121,1680323,9,9
50122,1680561,9,9
50123,1681489,9,9
50124,1681698,9,9
50125,1682659,9,9
50126,1683561,9,9
50127,1684463,9,9
50128,1684702,9,9
50129,1685604,9,9
50130,1685797,9,9
50131,1686087,9,9
50132,1686336,9,9
50133,1686645,9,9
50134,1687606,9,9
50135,1688567,9,9
50136,1689469,9,9
50137,1690397,9,9
50138,1691358,9,9
50139,1692319,9,9
50140,1693247,9,9
50141,1694175,9,9
50142,1695136,9,9
50143,1696038,9,9
50144,1696999,9,9
50145,1697960,9,9
50146,1698921,9,9
50147,1699099,9,9
50148,1700027,9,9
50149,1700249,9,9
50150,1701177,9,9
50151,1702079,9,9
50152,1702482,9,9
50153,1702771,9,9
50154,1703732,9,9
50155,1704660,9,9
50156,1705562,9,9
50157,1705799,9,9
50158,1706067,9,9
50159,1706969,9,9
50160,1707871,9,9
50161,1708164,9,9
50162,1708446,9,9
50163,1709348,9,9
50164,1709630,9,9
50165,1710558,9,9
50166,1710895,9,9
50167,1711145,9,9
50168,1712106,9,9
50169,1713034,9,9
50170,1713333,9,9
50171,1714294,9,9
50172,1714576,9,9
50173,1714836,9,9
50174,1715738,9,9
50175,1716699,9,9
50176,1716916,9,9
50177,1717844,9,9
50178,1718041,9,9
50179,1718943,9,9
50180,1719185,9,9
50181,1720146,9,9
50182,1721074,9,9
50183,1722002,9,9
50184,1722236,9,9
50185,1723164,9,9
50186,1723362,9,9
50187,1724323,9,9
50188,1725251,9,9
50189,1726212,9,9
50190,1726457,9,9
50191,1727385,9,9
50192,1727580,9,9
50193,1728482,9,9
50194,1729384,9,9
50195,1729746,9,9
50196,1730674,9,9
50197,1731635,9,9
50198,1731869,9,9
50199,1732797,9,9
50200,1733050,9,9
50201,1733337,9,9
50202,1734265,9,9
50203,1735226,9,9
50204,1736128,9,9
50205,1737056,9,9
50206,1737958,9,9
50207,1738234,9,9
50208,1739162,9,9
50209,1740090,9,9
50210,1740992,9,9
50211,1741953,9,9
50212,1742212,9,9
50213,1742491,9,9
50214,1743452,9,9
50215,1744413,9,9
50216,1745315,9,9
50217,1745715,9,9
50218,1746617,9,9
50219,1747545,9,9
50220,1748473,9,9
50221,1749434,9,9
50222,1750336,9,9
50223,1751264,9,9
50224,1752225,9,9
50225,1752487,9,9
50226,1753415,9,9
50227,1753784,9,9
50228,1754008,9,9
50229,1754936,9,9
50230,1755146,9,9
50231,1756107,9,9
50232,1757068,9,9
50233,1757458,9,9
50234,1758419,9,9
50235,1758665,9,9
50236,1759626,9,9
50237,1760554,9,9
50238,1760880,9,9
50239,1761315,9,9
50240,1762217,9,9
50241,1762484,9,9
50242,1762668,9,9
50243,1762974,9,9
50244,1763935,9,9
50245,1764863,9,9
50246,1765791,9,9
50247,1765981,9,9
50248,1766883,9,9
50249,1767844,9,9
50250,1768165,9,9
50251,1769126,9,9
50252,1770028,9,9
50253,1770363,9,9
50254,1770640,9,9
50255,1771601,9,9
50256,1772503,9,9
50257,1772738,9,9
50258,1773086,9,9
50259,1773414,9,9
50260,1774375,9,9
50261,1774599,9,9
50262,1775527,9,9
50263,1776429,9,9
50264,1777357,9,9
50265,1777552,9,9
50266,1778454,9,9
50267,1778636,9,9
50268,1778820,9,9
50269,1779722,9,9
50270,1780052,9,9
50271,1780327,9,9
50272,1781229,9,9
50273,1781443,9,9
50274,1781751,9,9
50275,1781944,9,9
50276,1782192,9,9
50277,1783120,9,9
50278,1783447,9,9
50279,1783761,9,9
50280,1784663,9,9
50281,1784897,9,9
50282,1785190,9,9
50283,1785426,9,9
50284,1786387,9,9
50285,1787348,9,9
50286,1787719,9,9
50287,1788647,9,9
50288,1789575,9,9
50289,1790477,9,9
50290,1790829,9,9
50291,1791181,9,9
50292,1792109,9,9
50293,1792403,9,9
50294,1793331,9,9
50295,1794259,9,9
50296,1795161,9,9
50297,1795440,9,9
50298,1796342,9,9
50299,1797270,9,9
50300,1797507,9,9
50301,1797838,9,9
50302,1798107,9,9
50303,1799068,9,9
50304,1799996,9,9
50305,1800412,9,9
50306,1800707,9,9
50307,1801609,9,9
50308,1802048,9,9
50309,1802342,9,9
50310,1803303,9,9
50311,1804264,9,9
50312,1804607,9,9
50313,1805535,9,9
50314,1805788,9,9
50315,1806749,9,9
50316,1807651,9,9
50317,1807933,9,9
50318,1808835,9,9
50319,1809763,9,9
50320,1809965,9,9
50321,1810317,9,9
50322,1810573,9,9
50323,1810972,9,9
50324,1811256,9,9
50325,1811497,9,9
50326,1812399,9,9
50327,1813360,9,9
50328,1813546,9,9
50329,1813822,9,9
50330,1814783,9,9
50331,1815744,9,9
50332,1816063,9,9
50333,1816991,9,9
50334,1817952,9,9
50335,1818880,9,9
50336,1819126,9,9
50337,1820028,9,9
50338,1820956,9,9
50339,1821858,9,9
50340,1822106,9,9
50341,1822348,9,9
50342,1822602,9,9
50343,1822846,9,9
50344,1823042,9,9
50345,1823340,9,9
50346,1823669,9,9
50347,1824571,9,9
50348,1825499,9,9
50349,1825806,9,9
50350,1826734,9,9
50351,1827662,9,9
50352,1828061,9,9
50353,1828319,9,9
50354,1828565,9,9
50355,1829467,9,9
50356,1829707,9,9
50357,1830030,9,9
50358,1830932,9,9
50359,1831893,9,9
50360,1832120,9,9
50361,1833081,9,9
50362,1833493,9,9
50363,1833726,9,9
50364,1834687,9,9
50365,1835648,9,9
50366,1836576,9,9
50367,1836892,9,9
50368,1837853,9,9
50369,1838755,9,9
50370,1838944,9,9
50371,1839128,9,9
50372,1840030,9,9
50373,1840991,9,9
50374,1841952,9,9
50375,1842174,9,9
50376,1843135,9,9
50377,1843427,9,9
50378,1844329,9,9
50379,1844572,9,9
50380,1845500,9,9
50381,1846428,9,9
50382,1847356,9,9
50383,1848317,9,9
50384,1848626,9,9
50385,1848871,9,9
50386,1849832,9,9
50387,1850076,9,9
50388,1850326,9,9
50389,1851287,9,9
50390,1851498,9,9
50391,1851715,9,9
50392,1851962,9,9
50393,1852923,9,9
50394,1853233,9,9
50395,1853460,9,9
50396,1854388,9,9
50397,1855316,9,9
50398,1856218,9,9
50399,1857179,9,9
50400,1857535,9,9
50401,1857718,9,9
50402,1858620,9,9
50403,1858920,9,9
50404,1859159,9,9
50405,1860120,9,9
50406,1860478,9,9
50407,1860872,9,9
50408,1861111,9,9
50409,1862072,9,9
50410,1863000,9,9
50411,1863928,9,9
50412,1864227,9,9
50413,1864479,9,9
50414,1864691,9,9
50415,1865021,9,9
50416,1865982,9,9
50417,1866235,9,9
50418,1866470,9,9
50419,1866762,9,9
50420,1866969,9,9
50421,1867457,9,9
50422,1867820,9,9
50423,1868084,9,9
50424,1868986,9,9
50425,1869349,9,9
50426,1869592,9,9
50427,1869855,9,9
50428,1870166,9,9
50429,1871127,9,9
50430,1872055,9,9
50431,1872409,9,9
50432,1872735,9,9
50433,1873637,9,9
50434,1873831,9,9
50435,1874733,9,9
50436,1874936,9,9
50437,1875838,9,9
50438,1876139,9,9
50439,1876470,9,9
50440,1877431,9,9
50441,1877720,9,9
50442,1878681,9,9
50443,1879583,9,9
50444,1879792,9,9
50445,1880720,9,9
50446,1880946,9,9
50447,1881907,9,9
50448,1882809,9,9
50449,1883274,9,9
50450,1883464,9,9
50451,1884392,9,9
50452,1884599,9,9
50453,1885560,9,9
50454,1885853,9,9
50455,1886150,9,9
50456,1887078,9,9
50457,1887980,9,9
50458,1888215,9,9
50459,1889176,9,9
50460,1890078,9,9
50461,1891039,9,9
50462,1891941,9,9
50463,1892869,9,9
50464,1893771,9,9
50465,1894047,9,9
50466,1894949,9,9
50467,1895174,9,9
50468,1895398,9,9
50469,1896326,9,9
50470,1896639,9,9
50471,1896866,9,9
50472,1897107,9,9
50473,1897374,9,9
50474,1898302,9,9
50475,1898488,9,9
50476,1899449,9,9
50477,1900351,9,9
50478,1901312,9,9
50479,1901524,9,9
50480,1902426,9,9
50481,1903354,9,9
50482,1903540,9,9
50483,1904442,9,9
50484,1905370,9,9
50485,1905657,9,9
50486,1905950,9,9
50487,1906878,9,9
50488,1907156,9,9
50489,1908058,9,9
50490,1908340,9,9
50491,1909242,9,9
50492,1909547,9,9
50493,1910508,9,9
50494,1911436,9,9
50495,1911784,9,9
50496,1912686,9,9
50497,1913614,9,9
50498,1913875,9,9
50499,1914267,9,9
50500,1915195,9,9
50501,1915521,9,9
50502,1916482,9,9
50503,1916846,9,9
50504,1917748,9,9
50505,1918709,9,9
50506,1919027,9,9
50507,1919988,9,9
50508,1920890,9,9
50509,1921091,9,9
50510,1922019,9,9
50511,1922921,9,9
50512,1923823,9,9
50513,1924038,9,9
50514,1924999,9,9
50515,1925927,9,9
50516,1926888,9,9
50517,1927849,9,9
50518,1928099,9,9
50519,1928458,9,9
50520,1929419,9,9
50521,1929604,10,10
50522,1930565,9,9
50523,1930754,10,10
50524,1931067,10,10
50525,1932062,10,10
50526,1933057,10,10
50527,1934052,10,10
50528,1935013,10,10
50529,1935974,10,10
50530,1936902,10,10
50531,1937347,10,10
50532,1937614,10,10
50533,1938609,10,10
50534,1938821,10,10
50535,1939816,10,10
50536,1940744,10,10
50537,1941739,10,10
50538,1942734,10,10
50539,1943729,10,10
50540,1944690,10,10
50541,1944991,10,10
50542,1945202,10,10
50543,1946197,10,10
50544,1946488,10,10
50545,1946989,10,10
50546,1947950,10,10
50547,1948878,10,10
50548,1949168,10,10
50549,1950163,10,10
50550,1951124,10,10
50551,1951559,10,10
50552,1952520,10,10
50553,1952813,10,10
50554,1953741,10,10
50555,1954736,10,10
50556,1955731,10,10
50557,1956726,10,10
50558,1957687,10,10
50559,1958648,10,10
50560,1958896,10,10
50561,1959722,10,10
50562,1960683,10,10
50563,1961611,10,10
50564,1962606,10,10
50565,1963534,10,10
50566,1964462,10,10
50567,1965390,10,10
50568,1965645,10,10
50569,1966640,10,10
50570,1967635,10,10
50571,1968596,10,10
50572,1969591,10,10
50573,1970586,10,10
50574,1971547,10,10
50575,1972542,10,10
50576,1973537,10,10
50577,1973855,10,10
50578,1974850,10,10
50579,1975068,10,10
50580,1976029,10,10
50581,1976255,10,10
50582,1977183,10,10
50583,1977412,10,10
50584,1978407,10,10
50585,1979368,10,10
50586,1980329,10,10
50587,1980597,10,10
50588,1981558,10,10
50589,1982553,10,10
50590,1983548,10,10
50591,1984509,10,10
50592,1984795,10,10
50593,1985723,10,10
50594,1985963,10,10
50595,1986292,10,10
50596,1986583,10,10
50597,1986835,10,10
50598,1987796,10,10
50599,1988757,10,10
50600,1989005,10,10
50601,1990000,10,10
50602,1990273,10,10
50603,1990587,10,10
50604,1991582,10,10
50605,1992543,10,10
50606,1993538,10,10
50607,1994466,10,10
50608,1994705,10,10
50609,1995700,10,10
50610,1995942,10,10
50611,1996903,10,10
50612,1997122,10,10
50613,1997326,10,10
50614,1997585,10,10
50615,1997777,10,10
50616,1998738,10,10
50617,1999699,10,10
50618,2000694,10,10
50619,2001622,10,10
50620,2002617,10,10
50621,2003612,10,10
50622,2003819,10,10
50623,2004814,10,10
50624,2005041,10,10
50625,2005330,10,10
50626,2005646,10,10
50627,2006607,10,10
50628,2006898,10,10
50629,2007859,10,10
50630,2008787,10,10
50631,2009173,10,10
50632,2010134,10,10
50633,2010412,10,10
50634,2011407,10,10
50635,2012335,10,10
50636,2013330,10,10
50637,2014291,10,10
50638,2014536,10,10
50639,2015464,10,10
50640,2016459,10,10
50641,2017387,10,10
50642,2018348,10,10
50643,2019276,10,10
50644,2020204,10,10
50645,2021165,10,10
50646,2022093,10,10
50647,2022328,10,10
50648,2022587,10,10
50649,2022849,10,10
50650,2023136,10,10
50651,2024097,10,10
50652,2025025,10,10
50653,2025986,10,10
50654,2026174,10,10
50655,2027169,10,10
50656,2027462,10,10
50657,2027801,10,10
50658,2028074,10,10
50659,2028229,10,10
50660,2028554,10,10
50661,2028866,10,10
50662,2029861,10,10
50663,2030075,10,10
50664,2031003,10,10
50665,2031998,10,10
50666,2032993,10,10
50667,2033239,10,10
50668,2034167,10,10
50669,2034348,10,10
50670,2035309,10,10
50671,2036237,10,10
50672,2037198,10,10
50673,2037381,10,10
50674,2037608,10,10
50675,2038536,10,10
50676,2038822,10,10
50677,2039750,10,10
50678,2039990,10,10
50679,2040918,10,10
50680,2041879,10,10
50681,2042172,10,10
50682,2043133,10,10
50683,2043389,10,10
50684,2043590,10,10
50685,2044585,10,10
50686,2044883,10,10
50687,2045811,10,10
50688,2046072,10,10
50689,2046498,10,10
50690,2046833,10,10
50691,2047828,10,10
50692,2048756,10,10
50693,2049684,10,10
50694,2049950,10,10
50695,2050945,10,10
50696,2051906,10,10
50697,2052145,10,10
50698,2052413,10,10
50699,2053408,10,10
50700,2053665,10,10
50701,2054626,10,10
50702,2054927,10,10
50703,2055260,10,10
50704,2055410,10,10
50705,2055640,10,10
50706,2055859,10,10
50707,2056040,10,10
50708,2056968,10,10
50709,2057896,10,10
50710,2058857,10,10
50711,2059785,10,10
50712,2060746,10,10
50713,2061707,10,10
50714,2062282,10,10
50715,2063210,10,10
50716,2064171,10,10
50717,2065099,10,10
50718,2065325,10,10
50719,2066286,10,10
50720,2066450,10,10
50721,2067411,10,10
50722,2067630,10,10
50723,2068591,10,10
50724,2068951,10,10
50725,2069224,10,10
50726,2070152,10,10
50727,2071113,10,10
50728,2072074,10,10
50729,2073002,10,10
50730,2073997,10,10
50731,2074958,10,10
50732,2075167,10,10
50733,2075474,10,10
50734,2076402,10,10
50735,2076619,10,10
50736,2077614,10,10
50737,2077842,10,10
50738,2078044,10,10
50739,2078972,10,10
50740,2079900,10,10
50741,2080895,10,10
50742,2081144,10,10
50743,2082072,10,10
50744,2083000,10,10
50745,2083229,10,10
50746,2083518,10,10
50747,2084479,10,10
50748,2084693,10,10
50749,2085688,10,10
50750,2086683,10,10
50751,2087644,10,10
50752,2087961,10,10
50753,2088956,10,10
50754,2089205,10,10
50755,2090200,10,10
50756,2090436,10,10
50757,2091397,10,10
50758,2091646,10,10
50759,2092641,10,10
50760,2093636,10,10
50761,2094564,10,10
50762,2094894,10,10
50763,2095278,10,10
50764,2095553,10,10
50765,2096548,10,10
50766,2096782,10,10
50767,2097154,10,10
50768,2098115,10,10
50769,2098527,10,10
50770,2099522,10,10
50771,2100517,10,10
50772,2100780,10,10
50773,2101741,10,10
50774,2102736,10,10
50775,2103102,10,10
50776,2104063,10,10
50777,2104426,10,10
50778,2105354,10,10
50779,2105681,10,10
50780,2106609,10,10
50781,2107604,10,10
50782,2108532,10,10
50783,2109493,10,10
50784,2110421,10,10
50785,2110698,10,10
50786,2111693,10,10
50787,2112654,10,10
50788,2113649,10,10
50789,2113897,10,10
50790,2114892,10,10
50791,2115887,10,10
50792,2116815,10,10
50793,2117743,10,10
50794,2118738,10,10
50795,2119017,10,10
50796,2119274,10,10
50797,2119484,10,10
50798,2120412,10,10
50799,2120625,10,10
50800,2121553,10,10
50801,2121805,10,10
50802,2122766,10,10
50803,2123761,10,10
50804,2124126,10,10
50805,2125087,10,10
50806,2126082,10,10
50807,2127043,10,10
50808,2127971,10,10
50809,2128932,10,10
50810,2129860,10,10
50811,2130086,10,10
50812,2131014,10,10
50813,2131339,10,10
50814,2132300,10,10
50815,2133228,10,10
50816,2133477,10,10
50817,2134438,10,10
50818,2134710,10,10
50819,2134976,10,10
50820,2135245,10,10
50821,2136240,10,10
50822,2137235,10,10
50823,2138196,10,10
50824,2139157,10,10
50825,2139350,10,10
50826,2139665,10,10
50827,2140018,10,10
50828,2140253,10,10
50829,2141214,10,10
50830,2142175,10,10
50831,2142459,10,10
50832,2142833,10,10
50833,2143166,10,10
50834,2143420,10,10
50835,2143666,10,10
50836,2143908,10,10
50837,2144903,10,10
50838,2145898,10,10
50839,2146859,10,10
50840,2147820,10,10
50841,2148080,10,10
50842,2148314,10,10
50843,2148560,10,10
50844,2149488,10,10
50845,2150416,10,10
50846,2151411,10,10
50847,2152406,10,10
50848,2152662,10,10
50849,2153623,10,10
50850,2153832,10,10
50851,2154827,10,10
50852,2155788,10,10
50853,2156040,10,10
50854,2157035,10,10
50855,2157277,10,10
50856,2158272,10,10
50857,2158619,10,10
50858,2159580,10,10
50859,2159882,10,10
50860,2160131,10,10
50861,2160445,10,10
50862,2160818,10,10
50863,2161779,10,10
50864,2161982,10,10
50865,2162261,10,10
50866,2163222,10,10
50867,2163537,10,10
50868,2163950,10,10
50869,2164186,10,10
50870,2164526,10,10
50871,2165487,10,10
50872,2166482,10,10
50873,2166755,10,10
50874,2167716,10,10
50875,2168677,10,10
50876,2169672,10,10
50877,2170633,10,10
50878,2171594,10,10
50879,2171808,10,10
50880,2172161,10,10
50881,2173122,10,10
50882,2173309,10,10
50883,2173623,10,10
50884,2173892,10,10
50885,2174853,10,10
50886,2175132,10,10
50887,2175404,10,10
50888,2176399,10,10
50889,2177394,10,10
50890,2178355,10,10
50891,2178655,10,10
50892,2179583,10,10
50893,2180544,10,10
50894,2181539,10,10
50895,2181888,10,10
50896,2182816,10,10
50897,2183106,10,10
50898,2183370,10,10
50899,2184298,10,10
50900,2184581,10,10
50901,2184834,10,10
50902,2185762,10,10
50903,2186723,10,10
50904,2187684,10,10
50905,2188612,10,10
50906,2189540,10,10
50907,2189803,10,10
50908,2190028,10,10
50909,2191023,10,10
50910,2191984,10,10
50911,2192912,10,10
50912,2193873,10,10
50913,2194151,10,10
50914,2195079,10,10
50915,2195286,10,10
50916,2196247,10,10
50917,2197208,10,10
50918,2198169,10,10
50919,2199164,10,10
50920,2199406,10,10
50921,2200334,10,10
50922,2200633,10,10
50923,2200883,10,10
50924,2201878,10,10
50925,2202839,10,10
50926,2202991,10,10
50927,2203952,10,10
50928,2204947,10,10
50929,2205908,10,10
50930,2206836,10,10
50931,2207764,10,10
50932,2208725,10,10
50933,2209653,10,10
50934,2209914,10,10
50935,2210136,10,10
50936,2210343,10,10
50937,2211304,10,10
50938,2211681,10,10
50939,2212092,10,10
50940,2213053,10,10
50941,2214014,10,10
50942,2214438,10,10
50943,2215399,10,10
50944,2216327,10,10
50945,2217255,10,10
50946,2218250,10,10
50947,2218419,10,10
50948,2219380,10,10
50949,2220375,10,10
50950,2220630,10,10
50951,2221591,10,10
50952,2222586,10,10
50953,2223547,10,10
50954,2223856,10,10
50955,2224817,10,10
50956,2225745,10,10
50957,2226673,10,10
50958,2227601,10,10
50959,2227889,10,10
50960,2228884,10,10
50961,2229812,10,10
50962,2230740,10,10
50963,2231735,10,10
50964,2232696,10,10
50965,2233657,10,10
50966,2233906,10,10
50967,2234178,10,10
50968,2235139,10,10
50969,2236100,10,10
50970,2237061,10,10
50971,2237339,10,10
50972,2238334,10,10
50973,2239329,10,10
50974,2240257,10,10
50975,2241252,10,10
50976,2242213,10,10
50977,2242494,10,10
50978,2243422,10,10
50979,2243716,10,10
50980,2243908,10,10
50981,2244869,10,10
50982,2245247,10,10
50983,2245502,10,10
50984,2246003,10,10
50985,2246239,10,10
50986,2246486,10,10
50987,2247414,10,10
50988,2247660,10,10
50989,2247953,10,10
50990,2248251,10,10
50991,2249212,10,10
50992,2250140,10,10
50993,2250500,10,10
50994,2250699,10,10
50995,2250942,10,10
50996,2251937,10,10
50997,2252241,10,10
50998,2253169,10,10
50999,2254164,10,10
51000,2254459,10,10
51001,2255420,10,10
51002,2255651,10,10
51003,2256646,10,10
51004,2256959,10,10
51005,2257197,10,10
51006,2258125,10,10
51007,2259053,10,10
51008,2260048,10,10
51009,2260271,10,10
51010,2261199,10,10
51011,2262160,10,10
51012,2262434,10,10
51013,2262677,10,10
51014,2263672,10,10
51015,2263942,10,10
51016,2264145,10,10
51017,2264473,10,10
51018,2265401,10,10
51019,2266396,10,10
51020,2267391,10,10
51021,2268352,10,10
51022,2269313,10,10
51023,2270274,10,10
51024,2271235,10,10
51025,2271512,10,10
51026,2271694,10,10
51027,2271941,10,10
51028,2272869,10,10
51029,2273864,10,10
51030,2274825,10,10
51031,2275753,10,10
51032,2276714,10,10
51033,2276972,10,10
51034,2277933,10,10
51035,2278384,10,10
51036,2278601,10,10
51037,2279562,10,10
51038,2280557,10,10
51039,2280950,10,10
51040,2281911,10,10
51041,2282098,10,10
51042,2283059,10,10
51043,2284020,10,10
51044,2284981,10,10
51045,2285448,10,10
51046,2285645,10,10
51047,2286606,10,10
51048,2287567,10,10
51049,2287778,10,10
51050,2288706,10,10
51051,2289634,10,10
51052,2290595,10,10
51053,2291523,10,10
51054,2292451,10,10
51055,2292728,10,10
51056,2293689,10,10
51057,2293931,10,10
51058,2294205,10,10
51059,2294363,10,10
51060,2295358,10,10
51061,2295605,10,10
51062,2296010,10,10
51063,2297005,10,10
51064,2298000,10,10
51065,2298961,10,10
51066,2299922,10,10
51067,2300883,10,10
51068,2301103,10,10
51069,2302064,10,10
51070,2303025,10,10
51071,2303986,10,10
51072,2304267,10,10
51073,2304487,10,10
51074,2305448,10,10
51075,2305725,10,10
51076,2306686,10,10
51077,2307647,10,10
51078,2308608,10,10
51079,2309569,10,10
51080,2310564,10,10
51081,2311559,10,10
51082,2312554,10,10
51083,2312828,10,10
51084,2313823,10,10
51085,2314751,10,10
51086,2315712,10,10
51087,2316640,10,10
51088,2316868,10,10
51089,2317829,10,10
51090,2318757,10,10
51091,2319022,10,10
51092,2319983,10,10
51093,2320911,10,10
51094,2321872,10,10
51095,2322867,10,10
51096,2323828,10,10
51097,2324005,10,10
51098,2324286,10,10
51099,2325247,10,10
51100,2326208,10,10
51101,2327203,10,10
51102,2328131,10,10
51103,2329059,10,10
51104,2329228,10,10
51105,2330223,10,10
51106,2330498,10,10
51107,2330705,10,10
51108,2331633,10,10
51109,2331879,10,10
51110,2332840,10,10
51111,2333801,10,10
51112,2334762,10,10
51113,2335757,10,10
51114,2335992,10,10
51115,2336483,10,10
51116,2337478,10,10
51117,2338473,10,10
51118,2339401,10,10
51119,2340396,10,10
51120,2341324,10,10
51121,2342285,10,10
51122,2343280,10,10
51123,2343505,10,10
51124,2344500,10,10
51125,2344707,10,10
51126,2344963,10,10
51127,2345924,10,10
51128,2346852,10,10
51129,2347780,10,10
51130,2348775,10,10
51131,2349770,10,10
51132,2350765,10,10
51133,2351726,10,10
51134,2352654,10,10
51135,2353005,10,10
51136,2354000,10,10
51137,2354241,10,10
51138,2354583,10,10
51139,2354822,10,10
51140,2355817,10,10
51141,2356745,10,10
51142,2357010,10,10
51143,2358005,10,10
51144,2358966,10,10
51145,2359212,10,10
51146,2359480,10,10
51147,2360475,10,10
51148,2360662,10,10
51149,2360858,10,10
51150,2361819,10,10
51151,2362780,10,10
51152,2363099,10,10
51153,2363406,10,10
51154,2363632,10,10
51155,2364627,10,10
51156,2365555,10,10
51157,2366550,10,10
51158,2367511,10,10
51159,2367748,10,10
51160,2368709,10,10
51161,2369069,10,10
51162,2369310,10,10
51163,2370238,10,10
51164,2370410,10,10
51165,2371371,10,10
51166,2371653,10,10
51167,2372614,10,10
51168,2373575,10,10
51169,2374503,10,10
51170,2375498,10,10
51171,2376426,10,10
51172,2376671,10,10
51173,2377599,10,10
51174,2378594,10,10
51175,2378804,10,10
51176,2379799,10,10
51177,2380760,10,10
51178,2381721,10,10
51179,2382716,10,10
51180,2383677,10,10
51181,2384638,10,10
51182,2385633,10,10
51183,2386561,10,10
51184,2387489,10,10
51185,2388450,10,10
51186,2388692,10,10
51187,2389019,10,10
51188,2389156,10,10
51189,2389336,10,10
51190,2389667,10,10
51191,2390628,10,10
51192,2391589,10,10
51193,2391807,10,10
51194,2392222,10,10
51195,2392487,10,10
51196,2393448,10,10
51197,2393681,10,10
51198,2394676,10,10
51199,2395671,10,10
51200,2395939,10,10
51201,2396934,10,10
51202,2397929,10,10
51203,2398857,10,10
51204,2399785,10,10
51205,2400780,10,10
51206,2400928,10,10
51207,2401161,10,10
51208,2402089,10,10
51209,2403050,10,10
51210,2404045,10,10
51211,2404417,10,10
51212,2404699,10,10
51213,2405627,10,10
51214,2405893,10,10
51215,2406821,10,10
51216,2407749,10,10
51217,2408029,10,10
51218,2409024,10,10
51219,2409952,10,10
51220,2410913,10,10
51221,2411874,10,10
51222,2412869,10,10
51223,2413797,10,10
51224,2414725,10,10
51225,2415653,10,10
51226,2415906,10,10
51227,2416303,10,10
51228,2417231,10,10
51229,2418159,10,10
51230,2418356,10,10
51231,2418745,10,10
51232,2419673,10,10
51233,2419994,10,10
51234,2420272,10,10
51235,2420551,10,10
51236,2420768,10,10
51237,2420955,10,10
51238,2421136,10,10
51239,2422097,10,10
51240,2423025,10,10
51241,2423953,10,10
51242,2424914,10,10
51243,2425875,10,10
51244,2426232,10,10
51245,2427227,10,10
51246,2428188,10,10
51247,2428438,10,10
51248,2428593,10,10
51249,2429521,10,10
51250,2429853,10,10
51251,2430127,10,10
51252,2430495,10,10
51253,2431456,10,10
51254,2432384,10,10
51255,2432798,10,10
51256,2433102,10,10
51257,2433448,10,10
51258,2433697,10,10
51259,2434658,10,10
51260,2434900,10,10
51261,2435861,10,10
51262,2436101,10,10
51263,2436477,10,10
51264,2437472,10,10
51265,2437700,10,10
51266,2438058,10,10
51267,2438288,10,10
51268,2439249,10,10
51269,2439536,10,10
51270,2439786,10,10
51271,2440272,10,10
51272,2440562,10,10
51273,2441490,10,10
51274,2441913,10,10
51275,2442908,10,10
51276,2443869,10,10
51277,2444830,10,10
51278,2445825,10,10
51279,2446786,10,10
51280,2447781,10,10
51281,2448010,10,10
51282,2448971,10,10
51283,2449225,10,10
51284,2449497,10,10
51285,2449757,10,10
51286,2450031,10,10
51287,2450341,10,10
51288,2450590,10,10
51289,2451551,10,10
51290,2451864,10,10
51291,2452792,10,10
51292,2453720,10,10
51293,2454715,10,10
51294,2455027,10,10
51295,2456022,10,10
51296,2456229,10,10
51297,2456503,10,10
51298,2457431,10,10
51299,2457738,10,10
51300,2458699,10,10
